time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1975-04-29T08:49:25.800Z,13.751,120.885,50,5,mb,,,,,us,usp0000auc,2014-11-06T23:21:30.088Z,"1 km WNW of Solo, Philippines",earthquake,,,,,reviewed,us,us
1975-04-29T08:41:53.700Z,13.646,120.804,53,5.2,mb,,,,,us,usp0000aub,2014-11-06T23:21:30.086Z,"7 km WSW of Tingloy, Philippines",earthquake,,,,,reviewed,us,us
1975-04-03T06:26:44.300Z,16.971,120.302,83,5.2,mb,,,,,us,usp0000afd,2014-11-06T23:21:29.603Z,"14 km WNW of Pudoc, Philippines",earthquake,,,,,reviewed,us,us
1975-02-01T15:19:50.500Z,13.044,120.23,33,5,mb,,,,,us,usp00009rn,2014-11-06T23:21:28.690Z,"42 km WSW of Tayaman, Philippines",earthquake,,,,,reviewed,us,us
1974-11-03T16:29:08.800Z,15.017,122.67,33,5.1,mb,,,,,us,usp00008nv,2014-11-06T23:21:27.133Z,"46 km NE of Casuguran, Philippines",earthquake,,,,,reviewed,us,us
1974-10-22T22:45:42.100Z,13.481,120.565,41,5.2,mb,,,,,us,usp00008hk,2022-04-27T15:45:44.455Z,"13 km ENE of Paluan, Philippines",earthquake,,,,,reviewed,us,us
1974-04-16T11:22:52.900Z,13.832,120.646,123,5.4,mb,,,,,us,usp00005zn,2022-04-27T18:25:36.146Z,"1 km E of Calatagan, Philippines",earthquake,,,,,reviewed,us,us
1974-03-22T01:58:30.200Z,17.081,119.713,34,5.1,mb,,,,,us,usp00005pp,2014-11-06T23:21:23.405Z,"76 km W of Darapidap, Philippines",earthquake,,,,,reviewed,us,us
1974-02-19T03:30:21.800Z,13.909,122.116,17,6.1,ms,,,,,us,usp00005bf,2022-04-27T18:29:15.890Z,"1 km W of Panikihan, Philippines",earthquake,,,,,reviewed,us,us
1974-02-12T09:47:44.800Z,13.523,120.458,74,5.5,mb,,,,,us,usp000059q,2022-04-27T18:28:46.295Z,"8 km NNE of Harrison, Philippines",earthquake,,,,,reviewed,us,us
1974-02-09T08:28:15.300Z,15.933,119.773,65,5.2,mb,,,,,us,usp000058g,2014-11-06T23:21:22.784Z,"3 km SSE of Ilioilio, Philippines",earthquake,,,,,reviewed,us,us
1974-01-17T02:44:08.900Z,16.7,119.899,74,5.2,mb,,,,,us,usp00004ya,2014-11-06T23:21:22.431Z,"31 km N of Binabalian, Philippines",earthquake,,,,,reviewed,us,us
1973-11-21T12:05:46.300Z,13.452,121.015,39,5.1,mb,,,,,us,usp000047q,2014-11-06T23:21:21.490Z,"2 km N of San Teodoro, Philippines",earthquake,,,,,reviewed,us,us
1973-10-25T06:41:11.300Z,13.797,120.239,63,5.6,mb,,,,,us,usp00003xh,2022-04-27T18:39:24.671Z,"4 km ESE of Tilik, Philippines",earthquake,,,,,reviewed,us,us
1973-10-09T01:44:57.500Z,16.29,122.356,33,5.2,mb,,,,,us,usp00003rt,2014-11-06T23:21:20.734Z,"59 km ESE of Minuri, Philippines",earthquake,,,,,reviewed,us,us
1973-10-07T12:20:37.200Z,16.327,122.337,33,5,mb,,,,,us,usp00003r4,2014-11-06T23:21:20.713Z,"56 km ESE of Minuri, Philippines",earthquake,,,,,reviewed,us,us
1973-08-23T17:25:37.700Z,16.444,121.977,64,5.1,mb,,,,,us,usp0000365,2014-11-06T23:21:18.218Z,"16 km SE of Minuri, Philippines",earthquake,,,,,reviewed,us,us
1973-08-19T01:45:18.900Z,11.358,121.178,22,5.2,mb,,,,,us,usp000034c,2014-11-06T23:21:17.978Z,"34 km NE of Agutaya, Philippines",earthquake,,,,,reviewed,us,us
1973-08-18T08:25:44.100Z,11.511,121.389,14,6.1,ms,,,,,us,usp0000344,2022-04-27T18:43:15.182Z,"39 km S of Jarigue, Philippines",earthquake,,,,,reviewed,us,us
1973-08-17T18:48:16.800Z,11.504,121.498,40,5.4,mb,,,,,us,usp000033x,2014-11-06T23:21:17.967Z,"40 km S of Jarigue, Philippines",earthquake,,,,,reviewed,us,us
1973-07-18T03:53:41.200Z,14.925,119.855,56,5.1,mb,,,,,us,usp00002rj,2014-11-06T23:21:14.866Z,"24 km W of San Nicolas, Philippines",earthquake,,,,,reviewed,us,us
1973-05-13T12:55:42.600Z,13.63,120.752,1,5.3,mb,,,,,us,usp00001th,2014-11-06T23:21:12.670Z,"13 km WSW of Tingloy, Philippines",earthquake,,,,,reviewed,us,us
1973-05-12T06:35:54.100Z,11.998,122.501,33,5.1,mb,,,,,us,usp00001sv,2014-11-06T23:21:12.646Z,"33 km NNE of Brgy. Bachaw Norte, Kalibo, Philippines",earthquake,,,,,reviewed,us,us
1973-04-11T04:25:40.600Z,11.822,122.311,21,5,mb,,,,,us,usp00001bp,2014-11-06T23:21:11.203Z,"11 km N of Dungon, Philippines",earthquake,,,,,reviewed,us,us
1973-04-05T04:32:08.100Z,11.937,122.499,6,5.4,ms,,,,,us,usp0000187,2022-04-27T18:53:38.332Z,"27 km NNE of Brgy. Bachaw Norte, Kalibo, Philippines",earthquake,,,,,reviewed,us,us
1973-03-28T14:39:21.900Z,11.959,122.476,46,5.1,mb,,,,,us,usp000014n,2014-11-06T23:21:10.585Z,"28 km NNE of Brgy. Bachaw Norte, Kalibo, Philippines",earthquake,,,,,reviewed,us,us
1973-03-17T08:30:51.800Z,13.372,122.787,33,7,ms,,,,,us,usp00000z7,2022-04-27T18:57:23.959Z,"13 km ENE of San Andres, Philippines",earthquake,,,,,reviewed,us,us
1973-03-15T17:58:39.400Z,13.937,120.357,113,5.2,mb,,,,,us,usp00000yn,2014-11-06T23:21:10.060Z,"21 km NE of Tilik, Philippines",earthquake,,,,,reviewed,us,us
1973-03-06T03:58:40.200Z,18.112,120.708,98,5.1,mb,,,,,us,usp00000ug,2014-11-06T23:21:09.744Z,"1 km NE of Dingras, Philippines",earthquake,,,,,reviewed,us,us
1972-05-26T08:38:17.900Z,13.21,120.297,20,5.54,mw,,,,,iscgem,iscgem773833,2022-04-26T20:51:27.924Z,"28 km SW of Paluan, Philippines",earthquake,,3.7,0.3,,reviewed,iscgem,iscgem
1972-05-22T06:11:12.150Z,16.663,122.353,15,5.65,mw,,,,,iscgem,iscgem773704,2022-04-26T20:51:23.749Z,"38 km ESE of Dicamay, Philippines",earthquake,,20.6,0.21,,reviewed,iscgem,iscgem
1972-05-22T06:04:02.510Z,16.552,122.189,35,6.92,mw,,,,,iscgem,iscgem773701,2022-04-26T20:51:22.270Z,"30 km SE of Dicamay, Philippines",earthquake,,4.6,0.21,,reviewed,iscgem,iscgem
1972-05-17T05:27:53.320Z,13.393,120.036,26.4,6.15,mw,,,,,iscgem,iscgem773549,2022-04-26T20:51:16.353Z,"42 km SSW of Looc, Philippines",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1972-04-30T15:15:32.460Z,13.557,120.422,25,5.95,mw,,,,,iscgem,iscgem774926,2022-04-26T20:53:47.295Z,"11 km N of Harrison, Philippines",earthquake,,3.7,0.53,,reviewed,iscgem,iscgem
1972-04-30T00:13:29.310Z,13.286,120.257,44.2,5.52,mw,,,,,iscgem,iscgem774908,2022-04-26T20:53:41.172Z,"26 km SW of Harrison, Philippines",earthquake,,5.3,0.33,,reviewed,iscgem,iscgem
1972-04-27T01:29:34.680Z,13.603,120.634,25,5.98,mw,,,,,iscgem,iscgem774826,2022-04-26T20:53:15.027Z,"19 km NW of Wawa, Philippines",earthquake,,3.8,0.26,,reviewed,iscgem,iscgem
1972-04-26T15:56:01.830Z,13.24,120.387,44,5.54,mw,,,,,iscgem,iscgem774810,2022-04-26T20:53:09.011Z,"Mindoro, Philippines",earthquake,,6.2,0.2,,reviewed,iscgem,iscgem
1972-04-25T19:30:07.920Z,13.402,120.275,25,7.45,mw,,,,,iscgem,iscgem774772,2022-04-26T20:52:52.817Z,"17 km WSW of Harrison, Philippines",earthquake,,4,0.47,,reviewed,iscgem,iscgem
1971-10-27T09:27:17.540Z,17.535,120.134,25,5.53,mw,,,,,iscgem,iscgem779680,2022-04-26T21:02:46.761Z,"24 km WSW of Cabittaogan, Philippines",earthquake,,19.7,0.27,,reviewed,iscgem,iscgem
1971-07-25T12:51:45.300Z,12.439,123.691,40,6.44,mw,,,,,iscgem,iscgem782654,2022-04-26T21:12:20.533Z,"9 km WNW of Batuan, Philippines",earthquake,,4.8,0.35,,reviewed,iscgem,iscgem
1971-07-20T10:34:10.630Z,15.314,120.169,15,5.79,mw,,,,,iscgem,iscgem782490,2022-04-26T21:11:52.275Z,"11 km ENE of San Juan, Philippines",earthquake,,15.4,0.38,,reviewed,iscgem,iscgem
1971-07-04T11:30:53.460Z,15.605,121.767,32.2,5.79,mw,,,,,iscgem,iscgem781910,2022-04-26T21:09:42.921Z,"28 km SE of Suklayin, Philippines",earthquake,,3.8,0.27,,reviewed,iscgem,iscgem
1971-07-02T05:34:28.780Z,12.36,123.899,25,6.07,mw,,,,,iscgem,iscgem781837,2022-04-26T21:09:34.744Z,"15 km ESE of Batuan, Philippines",earthquake,,8,0.31,,reviewed,iscgem,iscgem
1971-04-29T19:56:14.720Z,12.704,122.3,11.7,6.02,mw,,,,,iscgem,iscgem786031,2022-04-26T21:19:24.569Z,"11 km NNE of Alad, Philippines",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1971-04-29T00:46:45.880Z,18.061,120.679,30,5.5,mw,,,,,iscgem,iscgem786000,2022-04-26T21:19:22.533Z,"5 km SSW of Dingras, Philippines",earthquake,,27.6,0.24,,reviewed,iscgem,iscgem
1970-11-21T12:19:43.040Z,15.045,120.047,62.8,5.81,mw,,,,,iscgem,iscgem790430,2022-04-26T21:29:41.957Z,"3 km SW of Poblacion, San Felipe, Philippines",earthquake,,5,0.22,,reviewed,iscgem,iscgem
1970-08-26T15:11:55.120Z,18.051,120.486,45,5.91,mw,,,,,iscgem,iscgem793215,2022-04-26T21:33:44.216Z,"2 km S of Callaguip, Philippines",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1970-07-10T21:06:40.580Z,13.938,120.357,84.8,5.78,mw,,,,,iscgem,iscgem793665,2022-04-26T21:34:57.797Z,"21 km NE of Tilik, Philippines",earthquake,,5,0.53,,reviewed,iscgem,iscgem
1970-05-01T03:22:15.920Z,15.716,121.695,32.4,5.89,mw,,,,,iscgem,iscgem795006,2022-04-26T21:39:05.673Z,"16 km ESE of Suklayin, Philippines",earthquake,,20.8,0.2,,reviewed,iscgem,iscgem
1970-04-15T13:14:25.690Z,15.219,122.624,25,6.2,mw,,,,,iscgem,iscgem796759,2022-04-26T21:43:07.745Z,"61 km NNE of Casuguran, Philippines",earthquake,,4,0.23,,reviewed,iscgem,iscgem
1970-04-12T14:22:38.710Z,15.05,122.438,18.4,5.52,mw,,,,,iscgem,iscgem796679,2022-04-26T21:43:05.621Z,"37 km N of Casuguran, Philippines",earthquake,,4.7,0.25,,reviewed,iscgem,iscgem
1970-04-12T05:18:09.260Z,15.164,122.443,22.5,5.56,mw,,,,,iscgem,iscgem796640,2022-04-26T21:43:04.442Z,"Philippine Islands region",earthquake,,25.3,0.37,,reviewed,iscgem,iscgem
1970-04-12T04:16:57.380Z,15.263,122.063,19.1,5.73,mw,,,,,iscgem,iscgem796632,2022-04-26T21:42:59.080Z,"31 km N of Karligan, Philippines",earthquake,,3.7,0.2,,reviewed,iscgem,iscgem
1970-04-12T04:01:46.900Z,15.136,122.064,22.5,6.92,mw,,,,,iscgem,iscgem796629,2022-04-26T21:42:57.721Z,"17 km N of Karligan, Philippines",earthquake,,3.7,0.3,,reviewed,iscgem,iscgem
1970-04-08T21:23:58.720Z,15.457,121.723,25,6.52,mw,,,,,iscgem,iscgem796476,2022-04-26T21:42:28.053Z,"36 km ENE of Dingalan, Philippines",earthquake,,4,0.32,,reviewed,iscgem,iscgem
1970-04-07T06:34:19.690Z,15.527,121.811,25,5.81,mw,,,,,iscgem,iscgem796382,2022-04-26T21:41:56.492Z,"37 km SE of Suklayin, Philippines",earthquake,,17.5,0.48,,reviewed,iscgem,iscgem
1970-04-07T06:11:54.580Z,15.662,121.852,25,5.62,mw,,,,,iscgem,iscgem796381,2022-04-26T21:41:50.897Z,"34 km ESE of Suklayin, Philippines",earthquake,,17.5,0.48,,reviewed,iscgem,iscgem
1970-04-07T05:53:39.650Z,15.776,121.927,15,5.79,mw,,,,,iscgemsup,iscgemsup796379,2022-05-09T19:19:58.367Z,"40 km E of Suklayin, Philippines",earthquake,,21.6,0.91,,reviewed,iscgemsup,iscgemsup
1970-04-07T05:34:06.640Z,15.791,121.63,25,7.44,mw,,,,,iscgem,iscgem796378,2022-04-26T21:41:49.369Z,"9 km ENE of Suklayin, Philippines",earthquake,,4.6,0.32,,reviewed,iscgem,iscgem
1970-03-10T06:11:57.650Z,12.702,122.247,25,5.76,mw,,,,,iscgem,iscgem797751,2022-04-26T21:45:23.529Z,"9 km N of Alad, Philippines",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1970-03-04T01:17:45.540Z,13.522,120.399,50.2,5.5,mw,,,,,iscgem,iscgem797507,2022-04-26T21:44:28.120Z,"8 km NNW of Harrison, Philippines",earthquake,,5,0.23,,reviewed,iscgem,iscgem
1970-02-26T15:50:08.550Z,13.567,120.466,35,5.83,mw,,,,,iscgem,iscgem799446,2022-04-26T21:49:23.185Z,"13 km NNE of Harrison, Philippines",earthquake,,52.6,0.42,,reviewed,iscgem,iscgem
1970-02-06T02:17:34.100Z,12.687,121.924,25,5.98,mw,,,,,iscgem,iscgem798863,2022-04-26T21:48:15.637Z,"17 km WNW of Calatrava, Philippines",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1970-02-05T22:06:01.530Z,12.584,121.952,15,6.74,mw,,,,,iscgem,iscgem798855,2022-04-26T21:48:05.883Z,"13 km NNW of Panique, Philippines",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1969-12-23T14:08:00.630Z,13.818,120.606,103.1,5.52,mw,,,,,iscgem,iscgem801356,2022-04-26T21:51:44.202Z,"3 km WSW of Calatagan, Philippines",earthquake,,5.2,0.5,,reviewed,iscgem,iscgem
1969-10-06T12:48:05.180Z,15.041,120.018,45,5.77,mw,,,,,iscgem,iscgem803147,2022-04-26T21:54:27.773Z,"6 km WSW of Poblacion, San Felipe, Philippines",earthquake,,5,0.26,,reviewed,iscgem,iscgem
1969-06-24T10:58:07.910Z,13.443,123.149,15,5.9,mw,,,,,iscgem,iscgem808307,2022-04-26T22:05:28.303Z,"4 km WNW of Salingogan, Philippines",earthquake,,17.6,0.2,,reviewed,iscgem,iscgem
1968-11-22T11:38:17.950Z,13.129,122.553,10,5.64,mw,,,,,iscgem,iscgem815290,2022-04-26T22:18:24.824Z,"7 km SW of Pansoy, Philippines",earthquake,,10.5,0.36,,reviewed,iscgem,iscgem
1968-11-22T08:59:27.080Z,16.209,122.262,35,6.07,mw,,,,,iscgem,iscgem815285,2022-04-26T22:18:18.129Z,"56 km SE of Minuri, Philippines",earthquake,,3.6,0.37,,reviewed,iscgem,iscgem
1968-08-29T21:08:08.450Z,15.946,121.72,26.9,5.52,mw,,,,,iscgem,iscgem818446,2022-04-26T22:25:45.015Z,"27 km NE of Suklayin, Philippines",earthquake,,4.5,0.32,,reviewed,iscgem,iscgem
1968-08-28T20:42:19.950Z,15.51,122.058,20,6.4,mw,,,,,iscgem,iscgem818415,2022-04-26T22:25:42.352Z,"59 km N of Karligan, Philippines",earthquake,,3.9,0.53,,reviewed,iscgem,iscgem
1968-08-14T07:56:39.310Z,15.103,122.492,22.5,5.71,mw,,,,,iscgem,iscgem818002,2022-04-26T22:24:16.065Z,"44 km NNE of Casuguran, Philippines",earthquake,,25.3,0.28,,reviewed,iscgem,iscgem
1968-08-03T19:19:03.650Z,16.323,122.5,23.9,5.53,mw,,,,,iscgem,iscgem817634,2022-04-26T22:23:29.265Z,"71 km SE of Dicamay, Philippines",earthquake,,4.5,0.42,,reviewed,iscgem,iscgem
1968-08-03T06:25:05.710Z,16.475,122.23,25,6.41,mw,,,,,iscgem,iscgem817612,2022-04-26T22:23:28.029Z,"39 km SE of Dicamay, Philippines",earthquake,,20.7,0.51,,reviewed,iscgem,iscgem
1968-08-01T20:19:22.820Z,16.316,122.067,25,7.6,mw,,,,,iscgem,iscgem817557,2022-04-26T22:23:17.771Z,"32 km SE of Minuri, Philippines",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1968-06-06T19:44:03.760Z,14.96,119.799,31.8,5.55,mw,,,,,iscgem,iscgem819905,2022-04-26T22:28:12.115Z,"29 km W of San Nicolas, Philippines",earthquake,,4.5,0.4,,reviewed,iscgem,iscgem
1967-10-17T21:05:24.510Z,17.241,121.886,35,5.67,mw,,,,,iscgemsup,iscgemsup830403,2022-05-09T19:21:07.351Z,"4 km N of San Pedro, Philippines",earthquake,,4.5,0.86,,reviewed,iscgemsup,iscgemsup
1967-06-21T15:45:27.110Z,12.874,122.938,29.3,5.53,mw,,,,,iscgem,iscgem834734,2022-04-26T22:52:43.249Z,"24 km S of San Rafael, Philippines",earthquake,,3.7,0.23,,reviewed,iscgem,iscgem
1966-12-20T18:39:41.130Z,14.439,122.026,20.9,5.55,mw,,,,,iscgem,iscgem840823,2022-04-26T23:05:13.348Z,"29 km NNE of Perez, Philippines",earthquake,,4.5,0.45,,reviewed,iscgem,iscgem
1966-08-15T02:45:36.070Z,13.295,121.467,19.8,5.98,mw,,,,,iscgem,iscgem844493,2022-04-26T23:11:59.235Z,"17 km ESE of Estrella, Philippines",earthquake,,7.6,0.2,,reviewed,iscgem,iscgem
1966-02-03T11:58:36.430Z,16.709,119.973,61.1,5.71,mw,,,,,iscgem,iscgem849833,2022-04-26T23:25:49.256Z,"32 km N of Binabalian, Philippines",earthquake,,4.8,0.3,,reviewed,iscgem,iscgem
1965-04-02T13:04:01.800Z,12.728,123.93,15,5.76,mw,,,,,iscgem,iscgem857364,2022-04-26T23:40:25.911Z,"0 km SSW of Sabang, Philippines",earthquake,,8,0.21,,reviewed,iscgem,iscgem
1964-07-21T13:13:02.730Z,11.611,121.945,35,5.69,mw,,,,,iscgem,iscgem866196,2022-04-27T00:02:00.473Z,"16 km WNW of Abiera, Philippines",earthquake,,15.3,0.2,,reviewed,iscgem,iscgem
1963-12-21T13:09:11.640Z,16.172,119.768,44.9,5.91,mw,,,,,iscgem,iscgem873848,2022-04-27T00:31:21.669Z,"2 km SSW of Macabuboni, Philippines",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1962-07-11T12:40:32.850Z,11.916,122.177,25,5.92,mw,,,,,iscgem,iscgem875035,2022-04-26T16:10:29.377Z,"10 km N of Ibajay, Philippines",earthquake,,3.1,0.23,,reviewed,iscgem,iscgem
1962-06-30T19:29:53.530Z,16.313,122.221,20,5.88,mw,,,,,iscgem,iscgem17292081,2022-04-26T16:06:04.723Z,"45 km ESE of Minuri, Philippines",earthquake,,20.7,0.58,,reviewed,iscgem,iscgem
1961-07-15T00:17:50.540Z,13.302,120.641,25,5.93,mw,,,,,iscgem,iscgem876979,2022-04-26T16:21:43.618Z,"4 km SSW of Cabacao, Philippines",earthquake,,3.9,0.24,,reviewed,iscgem,iscgem
1961-06-19T01:45:24.280Z,12.52,121.886,25,5.99,mw,,,,,iscgem,iscgem17290472,2022-04-26T16:05:17.320Z,"14 km WNW of Panique, Philippines",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1960-09-19T03:39:39.420Z,15.724,119.709,35,5.89,mw,,,,,iscgem,iscgem880356,2022-04-26T16:36:11.954Z,"18 km W of Bolitoc, Philippines",earthquake,,13.3,0.44,,reviewed,iscgem,iscgem
1960-09-14T00:34:28.670Z,16.79,122.293,35,5.56,mw,,,,,iscgem,iscgem880323,2022-04-26T16:35:47.095Z,"31 km E of Dicamay, Philippines",earthquake,,24.2,0.7,,reviewed,iscgem,iscgem
1958-03-13T23:49:29.610Z,12.658,123.092,25,5.84,mw,,,,,iscgem,iscgem883999,2022-04-26T16:55:38.154Z,"26 km SW of Mabiton, Philippines",earthquake,,8.3,0.2,,reviewed,iscgem,iscgem
1958-02-09T22:29:27.980Z,12.578,120.87,20,5.99,mw,,,,,iscgem,iscgem883818,2022-04-26T16:54:39.195Z,"6 km W of Calintaan, Philippines",earthquake,,9.6,0.23,,reviewed,iscgem,iscgem
1957-06-11T18:49:33.010Z,17.866,120.341,45,6.51,mw,,,,,iscgem,iscgem886693,2022-04-26T17:13:14.576Z,"12 km W of Sinait, Philippines",earthquake,,27.6,0.39,,reviewed,iscgem,iscgem
1956-11-10T14:39:59.370Z,15.68,120.358,15,5.97,mw,,,,,iscgem,iscgem888886,2022-04-26T17:28:52.244Z,"2 km ENE of Bamban, Philippines",earthquake,,25,0.54,,reviewed,iscgem,iscgem
1956-10-28T10:45:12.140Z,14.083,123.096,20,6.35,mw,,,,,iscgem,iscgem888842,2022-04-26T17:28:31.352Z,"9 km ESE of Mercedes, Philippines",earthquake,,9.4,0.29,,reviewed,iscgem,iscgem
1956-10-23T08:41:25.740Z,13.498,120.713,90.4,6.68,mw,,,,,iscgemsup,iscgemsup888823,2022-05-09T19:57:59.946Z,"5 km NW of Wawa, Philippines",earthquake,,5.2,1.84,,reviewed,iscgemsup,iscgemsup
1956-07-19T20:41:00.180Z,14.94,120.009,35,6.09,mw,,,,,iscgem,iscgem888497,2022-04-26T17:25:18.923Z,"7 km W of San Nicolas, Philippines",earthquake,,4.6,0.21,,reviewed,iscgem,iscgem
1954-07-02T02:45:12.870Z,12.835,124.079,15,6.57,mw,,,,,iscgem,iscgem890805,2022-04-26T17:44:28.385Z,"5 km SSE of Santa Cruz, Philippines",earthquake,,30.9,0.4,,reviewed,iscgem,iscgem
1953-12-22T18:45:22.930Z,15.475,119.317,25,5.96,mw,,,,,iscgem,iscgem892313,2022-04-26T17:59:02.937Z,"63 km W of Palauig, Philippines",earthquake,,4.8,0.32,,reviewed,iscgem,iscgem
1950-01-03T02:51:55.410Z,17.533,121.447,30,6.5,mw,,,,,iscgem,iscgem895106,2022-04-26T18:23:07.394Z,"6 km NNW of Tabuk, Philippines",earthquake,,3.8,0.34,,reviewed,iscgem,iscgem
1949-12-29T03:03:56.600Z,17.439,121.538,15,7.21,mw,,,,,iscgem,iscgem897130,2022-04-26T18:38:44.935Z,"7 km N of Agbannawag, Philippines",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1949-09-05T03:18:14.740Z,17.345,121.319,15,6.03,mw,,,,,iscgem,iscgem896831,2022-04-26T18:37:40.562Z,"15 km E of Lubuagan, Philippines",earthquake,,21.6,0.33,,reviewed,iscgem,iscgem
1949-09-05T02:54:04.800Z,16.993,121.268,15,6,mw,,,,,iscgem,iscgem896830,2022-04-26T18:37:39.154Z,"18 km ESE of Barlig, Philippines",earthquake,,7.3,0.2,,reviewed,iscgem,iscgem
1949-03-28T12:50:37.780Z,13.336,120.454,35,5.91,mw,,,,,iscgem,iscgem896436,2022-04-26T18:35:18.905Z,"8 km S of Paluan, Philippines",earthquake,,52.6,0.36,,reviewed,iscgem,iscgem
1949-02-14T18:42:12.440Z,13.596,120.588,35,6.22,mw,,,,,iscgem,iscgem896328,2022-04-26T18:34:18.784Z,"22 km NW of Wawa, Philippines",earthquake,,52.6,0.44,,reviewed,iscgem,iscgem
1948-02-06T22:18:53.870Z,11.137,121.563,35,6.19,mw,,,,,iscgem,iscgem897183,2022-04-26T18:39:21.330Z,"52 km W of Guisijan, Philippines",earthquake,,25,0.47,,reviewed,iscgem,iscgem
1948-01-25T05:58:04.600Z,11.287,122.341,35,5.8,mw,,,,,iscgem,iscgem897165,2022-04-26T18:39:13.423Z,"9 km WNW of Da-an Sur, Philippines",earthquake,,10.7,0.69,,reviewed,iscgem,iscgem
1946-02-20T03:41:56.390Z,17.899,122.261,35,6.4,mw,,,,,iscgem,iscgem898257,2022-04-26T18:53:43.822Z,"36 km E of Awallan, Philippines",earthquake,,8.1,0.33,,reviewed,iscgem,iscgem
1944-08-15T01:19:35.030Z,17.05,122.453,35,5.98,mw,,,,,iscgemsup,iscgemsup899508,2022-05-09T16:27:36.854Z,"5 km SE of Dicabisagan, Philippines",earthquake,,24.2,0.73,,reviewed,iscgemsup,iscgemsup
1944-08-14T14:21:41.030Z,13.342,120.219,25,6.15,mw,,,,,iscgem,iscgem899507,2022-04-26T19:07:07.999Z,"26 km WSW of Harrison, Philippines",earthquake,,12.7,0.2,,reviewed,iscgem,iscgem
1943-05-03T01:59:13.920Z,13.02,124.304,15,7.36,mw,,,,,iscgem,iscgem899838,2022-05-09T22:49:13.739Z,"18 km ENE of Bagacay, Philippines",earthquake,,22,0.34,,reviewed,iscgem,iscgem
1942-09-10T04:48:42.780Z,13.173,121.883,15,5.86,mw,,,,,iscgem,iscgem900471,2022-04-26T19:20:50.985Z,"10 km SW of Yook, Philippines",earthquake,,14.9,0.2,,reviewed,iscgem,iscgem
1942-04-09T04:42:28.820Z,13.571,120.327,25,6.15,mw,,,,,iscgem,iscgem900247,2022-04-26T19:17:20.298Z,"17 km NW of Harrison, Philippines",earthquake,,52.6,0.58,,reviewed,iscgem,iscgem
1942-04-08T23:56:05.520Z,13.222,120.525,15,6.13,mw,,,,,iscgem,iscgem900246,2022-04-26T19:17:19.148Z,"5 km W of Tayaman, Philippines",earthquake,,18.4,0.23,,reviewed,iscgem,iscgem
1942-04-08T19:29:51.080Z,12.9,120.271,15,6.18,mw,,,,,iscgem,iscgem900245,2022-04-26T19:17:16.893Z,"48 km SW of Tayaman, Philippines",earthquake,,18.4,0.62,,reviewed,iscgem,iscgem
1942-04-08T15:40:27.780Z,13.144,120.423,15,7.63,mw,,,,,iscgem,iscgem900244,2022-04-26T19:17:11.518Z,"18 km WSW of Tayaman, Philippines",earthquake,,18.4,0.49,,reviewed,iscgem,iscgem
1941-11-05T17:38:49.030Z,12.808,123.518,15,6.85,mw,,,,,iscgem,iscgem901063,2022-04-26T19:31:21.941Z,"13 km SW of Donsol, Philippines",earthquake,,10.6,0.39,,reviewed,iscgem,iscgem
1941-05-09T05:32:40.490Z,13.731,122.682,15,6.6,mw,,,,,iscgem,iscgem900800,2022-04-26T19:26:45.505Z,"11 km SSW of Liboro, Philippines",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1941-04-18T05:23:18.220Z,15.033,119.806,25,5.84,mw,,,,,iscgem,iscgem900770,2022-04-26T19:25:55.919Z,"28 km W of Poblacion, San Felipe, Philippines",earthquake,,18.9,0.2,,reviewed,iscgem,iscgem
1940-10-20T10:55:54.220Z,13.622,122.952,15,5.87,mw,,,,,iscgem,iscgem901660,2022-04-26T19:38:47.244Z,"6 km E of Gambalidio, Philippines",earthquake,,17.6,0.2,,reviewed,iscgem,iscgem
1939-05-25T06:16:11.440Z,12.938,122.954,15,5.78,mw,,,,,iscgem,iscgem901989,2022-04-25T20:46:42.247Z,"17 km S of San Rafael, Philippines",earthquake,,11.7,0.2,,reviewed,iscgem,iscgem
1939-05-06T17:00:07.450Z,13.7,121.194,10,6.27,mw,,,,,iscgem,iscgem901940,2022-04-25T20:45:37.900Z,"3 km SSE of Mapulo, Philippines",earthquake,,25,0.35,,reviewed,iscgem,iscgem
1938-09-04T19:21:45.120Z,13.669,120.316,25,5.96,mw,,,,,iscgem,iscgem902658,2022-04-25T20:57:46.746Z,"9 km SE of Looc, Philippines",earthquake,,52.6,0.35,,reviewed,iscgem,iscgem
1938-05-23T08:21:51.080Z,17.987,120.058,15,7.07,mw,,,,,iscgem,iscgem902499,2022-04-25T20:54:41.051Z,"41 km W of Pagsanahan Norte, Philippines",earthquake,,18.4,0.24,,reviewed,iscgem,iscgem
